"TIMESTAMP","VALUE"
"2016-05-13 17:29:00.00",16698271
"2016-05-13 17:29:00.01",16698271
"2016-05-13 17:29:00.02",16774405
"2016-05-13 17:29:00.03",16776536
"2016-05-13 17:29:00.04",16776899
"2016-05-13 17:29:00.05",16777028
"2016-05-13 17:29:00.06",16776942
"2016-05-13 17:29:00.07",16776882
"2016-05-13 17:29:00.08",16777058
"2016-05-13 17:29:00.09",16776916
"2016-05-13 17:29:00.10",16776934
"2016-05-13 17:29:00.11",16776950
"2016-05-13 17:29:00.12",16776828
"2016-05-13 17:29:00.13",16776806
"2016-05-13 17:29:00.14",16776887
"2016-05-13 17:29:00.15",16776882
"2016-05-13 17:29:00.16",16777135
"2016-05-13 17:29:00.17",16776894
"2016-05-13 17:29:00.18",16776929
"2016-05-13 17:29:00.19",16776772
"2016-05-13 17:29:00.20",16776853
"2016-05-13 17:29:00.21",16776839
"2016-05-13 17:29:00.22",16776998
"2016-05-13 17:29:00.23",16777036
"2016-05-13 17:29:00.24",16776754
"2016-05-13 17:29:00.25",16777031
"2016-05-13 17:29:00.26",16776836
"2016-05-13 17:29:00.27",16776964
"2016-05-13 17:29:00.28",16776827
"2016-05-13 17:29:00.29",16776806
"2016-05-13 17:29:00.30",16776908
"2016-05-13 17:29:00.31",16776864
"2016-05-13 17:29:00.32",16776772
"2016-05-13 17:29:00.33",16776763
"2016-05-13 17:29:00.34",16776704
"2016-05-13 17:29:00.35",16776793
"2016-05-13 17:29:00.36",16776806
"2016-05-13 17:29:00.37",16776622
"2016-05-13 17:29:00.38",16776694
"2016-05-13 17:29:00.39",16776754
"2016-05-13 17:29:00.40",16776972
"2016-05-13 17:29:00.41",16776720
"2016-05-13 17:29:00.42",16776830
"2016-05-13 17:29:00.43",16776652
"2016-05-13 17:29:00.44",16776677
"2016-05-13 17:29:00.45",16776712
"2016-05-13 17:29:00.46",16776623
"2016-05-13 17:29:00.47",16776762
"2016-05-13 17:29:00.48",16776707
"2016-05-13 17:29:00.49",16776844
"2016-05-13 17:29:00.50",16776631
"2016-05-13 17:29:00.51",16776784
"2016-05-13 17:29:00.52",16776699
"2016-05-13 17:29:00.53",16776720
"2016-05-13 17:29:00.54",16776699
"2016-05-13 17:29:00.55",16776801
"2016-05-13 17:29:00.56",16776682
"2016-05-13 17:29:00.57",16776886
"2016-05-13 17:29:00.58",16776558
"2016-05-13 17:29:00.59",16776716
"2016-05-13 17:29:00.60",16776639
"2016-05-13 17:29:00.61",16776655
"2016-05-13 17:29:00.62",16776575
"2016-05-13 17:29:00.63",16776784
"2016-05-13 17:29:00.64",16776584
"2016-05-13 17:29:00.65",16776524
"2016-05-13 17:29:00.66",16776233
"2016-05-13 17:29:00.67",16776554
"2016-05-13 17:29:00.68",16776716
"2016-05-13 17:29:00.69",16776627
"2016-05-13 17:29:00.70",16776840
"2016-05-13 17:29:00.71",16776840
"2016-05-13 17:29:00.72",16776840
"2016-05-13 17:29:00.73",16776840
"2016-05-13 17:29:00.74",16776840
"2016-05-13 17:29:00.75",16776840
"2016-05-13 17:29:00.76",16776840
"2016-05-13 17:29:00.77",16776840
"2016-05-13 17:29:00.78",16776840
"2016-05-13 17:29:00.79",16776840
"2016-05-13 17:29:00.80",16776840
"2016-05-13 17:29:00.81",16776840
"2016-05-13 17:29:00.82",16776840
"2016-05-13 17:29:00.83",16776840
"2016-05-13 17:29:00.84",16776840
"2016-05-13 17:29:00.85",16776840
"2016-05-13 17:29:00.86",16776840
"2016-05-13 17:29:00.87",16776840
"2016-05-13 17:29:00.88",16776840
"2016-05-13 17:29:00.89",16776840
"2016-05-13 17:29:00.90",16776840
"2016-05-13 17:29:00.91",16776840
"2016-05-13 17:29:00.92",16776840
"2016-05-13 17:29:00.93",16776840
"2016-05-13 17:29:00.94",16776840
"2016-05-13 17:29:00.95",16776840
"2016-05-13 17:29:00.96",16776840
"2016-05-13 17:29:00.97",16776840
"2016-05-13 17:29:00.98",16776840
"2016-05-13 17:29:00.99",16776840
"2016-05-13 17:29:01.00",16776840
"2016-05-13 17:29:01.01",16776840
"2016-05-13 17:29:01.02",16776840
"2016-05-13 17:29:01.03",16776840
"2016-05-13 17:29:01.04",16776840
"2016-05-13 17:29:01.05",16776840
"2016-05-13 17:29:01.06",16776840
"2016-05-13 17:29:01.07",16776840
"2016-05-13 17:29:01.08",16776840
"2016-05-13 17:29:01.09",16776840
"2016-05-13 17:29:01.10",16776840
"2016-05-13 17:29:01.11",16776840
"2016-05-13 17:29:01.12",16776840
"2016-05-13 17:29:01.13",16776840
"2016-05-13 17:29:01.14",16776840
"2016-05-13 17:29:01.15",16776840
"2016-05-13 17:29:01.16",16776840
"2016-05-13 17:29:01.17",16776840
"2016-05-13 17:29:01.18",16776840
"2016-05-13 17:29:01.19",16776840
"2016-05-13 17:29:01.20",16776840
"2016-05-13 17:29:01.21",16776840
"2016-05-13 17:29:01.22",16776840
"2016-05-13 17:29:01.23",16776840
"2016-05-13 17:29:01.24",16776840
"2016-05-13 17:29:01.25",16776840
"2016-05-13 17:29:01.26",16776840
"2016-05-13 17:29:01.27",16776840
"2016-05-13 17:29:01.28",16776840
"2016-05-13 17:29:01.29",16776840
"2016-05-13 17:29:01.30",16776840
"2016-05-13 17:29:01.31",16776840
"2016-05-13 17:29:01.32",16776840
"2016-05-13 17:29:01.33",16776840
"2016-05-13 17:29:01.34",16776840
"2016-05-13 17:29:01.35",16776840
"2016-05-13 17:29:01.36",16776840
"2016-05-13 17:29:01.37",16776840
"2016-05-13 17:29:01.38",16776840
"2016-05-13 17:29:01.39",16776840
"2016-05-13 17:29:01.40",16776840
"2016-05-13 17:29:01.41",16776840
"2016-05-13 17:29:01.42",16776840
"2016-05-13 17:29:01.43",16776840
"2016-05-13 17:29:01.44",16776840
"2016-05-13 17:29:01.45",16776840
"2016-05-13 17:29:01.46",16776840
"2016-05-13 17:29:01.47",16776840
"2016-05-13 17:29:01.48",16776840
"2016-05-13 17:29:01.49",16776840
"2016-05-13 17:29:01.50",16776840
"2016-05-13 17:29:01.51",16776840
"2016-05-13 17:29:01.52",16776840
"2016-05-13 17:29:01.53",16776840
"2016-05-13 17:29:01.54",16776840
"2016-05-13 17:29:01.55",16776840
"2016-05-13 17:29:01.56",16776840
"2016-05-13 17:29:01.57",16776840
"2016-05-13 17:29:01.58",16776840
"2016-05-13 17:29:01.59",16776840
"2016-05-13 17:29:01.60",16776840
"2016-05-13 17:29:01.61",16776840
"2016-05-13 17:29:01.62",16776840
"2016-05-13 17:29:01.63",16776840
"2016-05-13 17:29:01.64",16776840
"2016-05-13 17:29:01.65",16776840
"2016-05-13 17:29:01.66",16776840
"2016-05-13 17:29:01.67",16776840
"2016-05-13 17:29:01.68",16776840
"2016-05-13 17:29:01.69",16776840
"2016-05-13 17:29:01.70",16776840
"2016-05-13 17:29:01.71",16776840
"2016-05-13 17:29:01.72",16776840
"2016-05-13 17:29:01.73",16776840
"2016-05-13 17:29:01.74",16776840
"2016-05-13 17:29:01.75",16776840
"2016-05-13 17:29:01.76",16776840
"2016-05-13 17:29:01.77",16776840
"2016-05-13 17:29:01.78",16776840
"2016-05-13 17:29:01.79",16776840
"2016-05-13 17:29:01.80",16776840
"2016-05-13 17:29:01.81",16776840
"2016-05-13 17:29:01.82",16776840
"2016-05-13 17:29:01.83",16776840
"2016-05-13 17:29:01.84",16776840
"2016-05-13 17:29:01.85",16776840
"2016-05-13 17:29:01.86",16776840
"2016-05-13 17:29:01.87",16776840
"2016-05-13 17:29:01.88",16776840
"2016-05-13 17:29:01.89",16776840
"2016-05-13 17:29:01.90",16776840
"2016-05-13 17:29:01.91",16776840
"2016-05-13 17:29:01.92",16776840
"2016-05-13 17:29:01.93",16776840
"2016-05-13 17:29:01.94",16776840
"2016-05-13 17:29:01.95",16776840
"2016-05-13 17:29:01.96",16776840
"2016-05-13 17:29:01.97",16776840
"2016-05-13 17:29:01.98",16776840
"2016-05-13 17:29:01.99",16776840
"2016-05-13 17:29:02.00",16776840
"2016-05-13 17:29:02.01",16776840
"2016-05-13 17:29:02.02",16776840
"2016-05-13 17:29:02.03",16776840
"2016-05-13 17:29:02.04",16776840
"2016-05-13 17:29:02.05",16776840
"2016-05-13 17:29:02.06",16776840
"2016-05-13 17:29:02.07",16776840
"2016-05-13 17:29:02.08",16776840
"2016-05-13 17:29:02.09",16776840
"2016-05-13 17:29:02.10",16776840
"2016-05-13 17:29:02.11",16776840
"2016-05-13 17:29:02.12",16776840
"2016-05-13 17:29:02.13",16776840
"2016-05-13 17:29:02.14",16776840
"2016-05-13 17:29:02.15",16776840
"2016-05-13 17:29:02.16",16776840
"2016-05-13 17:29:02.17",16776840
"2016-05-13 17:29:02.18",16776840
"2016-05-13 17:29:02.19",16776840
"2016-05-13 17:29:02.20",16776840
"2016-05-13 17:29:02.21",16776840
"2016-05-13 17:29:02.22",16776840
"2016-05-13 17:29:02.23",16776840
"2016-05-13 17:29:02.24",16776840
"2016-05-13 17:29:02.25",16776840
"2016-05-13 17:29:02.26",16776840
"2016-05-13 17:29:02.27",16776840
"2016-05-13 17:29:02.28",16776840
"2016-05-13 17:29:02.29",16776840
"2016-05-13 17:29:02.30",16776840
"2016-05-13 17:29:02.31",16776840
"2016-05-13 17:29:02.32",16776840
"2016-05-13 17:29:02.33",16776840
"2016-05-13 17:29:02.34",16776840
"2016-05-13 17:29:02.35",16776840
"2016-05-13 17:29:02.36",16776840
"2016-05-13 17:29:02.37",16776840
"2016-05-13 17:29:02.38",16776840
"2016-05-13 17:29:02.39",16776840
"2016-05-13 17:29:02.40",16776840
"2016-05-13 17:29:02.41",16776840
"2016-05-13 17:29:02.42",16776840
"2016-05-13 17:29:02.43",16776840
"2016-05-13 17:29:02.44",16776840
"2016-05-13 17:29:02.45",16776840
"2016-05-13 17:29:02.46",16776840
"2016-05-13 17:29:02.47",16776840
"2016-05-13 17:29:02.48",16776840
"2016-05-13 17:29:02.49",16776840
"2016-05-13 17:29:02.50",16776840
"2016-05-13 17:29:02.51",16776840
"2016-05-13 17:29:02.52",16776840
"2016-05-13 17:29:02.53",16776840
"2016-05-13 17:29:02.54",16776840
"2016-05-13 17:29:02.55",16776840
"2016-05-13 17:29:02.56",16776840
"2016-05-13 17:29:02.57",16776840
"2016-05-13 17:29:02.58",16776840
"2016-05-13 17:29:02.59",16776840
"2016-05-13 17:29:02.60",16776840
"2016-05-13 17:29:02.61",16776840
"2016-05-13 17:29:02.62",16776840
"2016-05-13 17:29:02.63",16776840
"2016-05-13 17:29:02.64",16776840
"2016-05-13 17:29:02.65",16776840
"2016-05-13 17:29:02.66",16776840
