"TIMESTAMP","PAYLOAD"
"2016-05-13 17:29:00.32","01,73,0A,01,71,4F,00,2E,FF,FB,FF,DC"
"2016-05-13 17:29:00.33","01,73,30,01,71,6C,00,31,FF,FB,FF,D7"
"2016-05-13 17:29:00.34","01,73,8D,01,71,8E,00,31,FF,FB,FF,D7"
"2016-05-13 17:29:00.35","01,75,2C,01,73,86,00,34,FF,FA,FF,D5"
"2016-05-13 17:29:00.36","01,77,6B,01,75,D2,00,33,FF,FA,FF,D8"
"2016-05-13 17:29:00.37","01,7A,AB,01,78,5A,00,33,FF,FA,FF,D8"
"2016-05-13 17:29:00.38","01,7C,AD,01,7A,A4,00,34,FF,FA,FF,DA"
"2016-05-13 17:29:00.39","01,7F,01,01,7D,34,00,34,FF,FA,FF,DA"
"2016-05-13 17:29:00.40","01,80,4D,01,7F,5A,00,32,FF,FB,FF,DB"
"2016-05-13 17:29:00.41","01,82,DA,01,80,EB,00,2E,FF,FE,FF,DC"
"2016-05-13 17:29:00.42","01,83,DB,01,82,5A,00,2E,FF,FE,FF,DC"
"2016-05-13 17:29:00.43","01,85,48,01,83,15,00,30,FF,FB,FF,D8"
"2016-05-13 17:29:00.44","01,84,E7,01,82,CD,00,30,FF,FB,FF,D8"
"2016-05-13 17:29:00.45","01,84,D1,01,82,DA,00,32,FF,FB,FF,D8"
"2016-05-13 17:29:00.46","01,85,84,01,83,34,00,34,FF,FB,FF,D8"
"2016-05-13 17:29:00.47","01,85,A3,01,83,DE,00,34,FF,FB,FF,D8"
"2016-05-13 17:29:00.48","01,87,2B,01,85,2F,00,34,FF,FA,FF,D8"
"2016-05-13 17:29:00.49","01,87,6B,01,85,F8,00,34,FF,FA,FF,D8"
"2016-05-13 17:29:00.50","01,89,FC,01,87,B4,00,30,FF,FA,FF,DC"
"2016-05-13 17:29:00.51","01,8A,67,01,88,B8,00,30,FF,FA,FF,DC"
"2016-05-13 17:29:00.52","01,8C,0D,01,8A,09,00,30,FF,FA,FF,DC"
"2016-05-13 17:29:00.53","01,8D,DE,01,8B,EF,00,32,FF,FB,FF,D7"
"2016-05-13 17:29:00.54","01,8E,A1,01,8C,9D,00,31,FF,FB,FF,D8"
"2016-05-13 17:29:00.55","01,8D,B3,01,8C,15,00,31,FF,FB,FF,D8"
"2016-05-13 17:29:00.56","01,8E,CD,01,8C,B8,00,31,FF,FB,FF,D9"
"2016-05-13 17:29:00.57","01,8E,12,01,8C,C9,00,31,FF,FB,FF,D9"
"2016-05-13 17:29:00.58","01,90,BC,01,8E,2B,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.59","01,8F,5D,01,8D,6A,00,32,FF,FA,FF,D9"
"2016-05-13 17:29:00.60","01,8F,AA,01,8D,6A,00,32,FF,FA,FF,D9"
"2016-05-13 17:29:00.61","01,8F,C5,01,8D,95,00,32,FF,FB,FF,D9"
"2016-05-13 17:29:00.62","01,90,D5,01,8E,55,00,32,FF,FB,FF,D9"
"2016-05-13 17:29:00.63","01,8E,9E,01,8C,EF,00,31,FF,FB,FF,DB"
"2016-05-13 17:29:00.64","01,90,21,01,8D,AA,00,31,FF,FA,FF,DC"
"2016-05-13 17:29:00.65","01,8F,F3,01,8D,40,00,31,FF,FA,FF,DC"
"2016-05-13 17:29:00.66","01,91,AC,01,8D,D6,00,32,FF,FB,FF,D9"
"2016-05-13 17:29:00.67","01,8F,F7,01,8D,62,00,32,FF,FB,FF,D9"
"2016-05-13 17:29:00.68","01,8F,AA,01,8D,B7,00,32,FF,FB,FF,D9"
"2016-05-13 17:29:00.69","01,8F,1D,01,8C,D1,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.70","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.71","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.72","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.73","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.74","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.75","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.76","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.77","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.78","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.79","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.80","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.81","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.82","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.83","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.84","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.85","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.86","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.87","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.88","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.89","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.90","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.91","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.92","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.93","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.94","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.95","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.96","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.97","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.98","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:00.99","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.00","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.01","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.02","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.03","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.04","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.05","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.06","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.07","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.08","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.09","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.10","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.11","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.12","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.13","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.14","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.15","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.16","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.17","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.18","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.19","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.20","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.21","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.22","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.23","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.24","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.25","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.26","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.27","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.28","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.29","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.30","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.31","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.32","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.33","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.34","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.35","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.36","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.37","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.38","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.39","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.40","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.41","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.42","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.43","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.44","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.45","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.46","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.47","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.48","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.49","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.50","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.51","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.52","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.53","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.54","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.55","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.56","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.57","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.58","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.59","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.60","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.61","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.62","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.63","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.64","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.65","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.66","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.67","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.68","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.69","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.70","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.71","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.72","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.73","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.74","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.75","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.76","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.77","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.78","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.79","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.80","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.81","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.82","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.83","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.84","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.85","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.86","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.87","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.88","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.89","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.90","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.91","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.92","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.93","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.94","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.95","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.96","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.97","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.98","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:01.99","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.00","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.01","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.02","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.03","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.04","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.05","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.06","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.07","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.08","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.09","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.10","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.11","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.12","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.13","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.14","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.15","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.16","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.17","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.18","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.19","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.20","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.21","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.22","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.23","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.24","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.25","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.26","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.27","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.28","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.29","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.30","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.31","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.32","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.33","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.34","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.35","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.36","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.37","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.38","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.39","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.40","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.41","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.42","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.43","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.44","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.45","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.46","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.47","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.48","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.49","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.50","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.51","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.52","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.53","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.54","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.55","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.56","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.57","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.58","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.59","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.60","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.61","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.62","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.63","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.64","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.65","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.66","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.67","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.68","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.69","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.70","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.71","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.72","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.73","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.74","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.75","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.76","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.77","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.78","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.79","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.80","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.81","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.82","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.83","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.84","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.85","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.86","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.87","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.88","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.89","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.90","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.91","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.92","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.93","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.94","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
"2016-05-13 17:29:02.95","01,8E,10,01,8C,99,00,32,FF,FA,FF,DA"
